id,Top,Song_Name,Artist_Name,Date
5422,23,Ran$om,Lil Tecca,2019-07-27
5423,24,Beer Never Broke My Heart,Luke Combs,2019-07-27
5424,25,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,2019-07-27
5425,26,Someone You Loved,Lewis Capaldi,2019-07-27
5426,27,Happier,Marshmello & Bastille,2019-07-27
5427,28,The London,"Young Thug, J. Cole & Travis Scott",2019-07-27
5428,29,Panini,Lil Nas X,2019-07-27
5429,30,7 Rings,Ariana Grande,2019-07-27
5430,31,Sweet But Psycho,Ava Max,2019-07-27
5431,32,Never Really Over,Katy Perry,2019-07-27
5432,33,Whiskey Glasses,Morgan Wallen,2019-07-27
5433,34,Speechless,Dan + Shay,2019-07-27
5434,35,High Hopes,Panic! At The Disco,2019-07-27
5435,36,Shotta Flow,NLE Choppa,2019-07-27
5436,37,Antisocial,Ed Sheeran & Travis Scott,2019-07-27
5437,38,Act Up,City Girls,2019-07-27
5438,39,Rumor,Lee Brice,2019-07-27
5439,40,Middle Child,J. Cole,2019-07-27
5440,41,Knockin' Boots,Luke Bryan,2019-07-27
5441,42,Going Bad,Meek Mill Featuring Drake,2019-07-27
5442,43,Some Of It,Eric Church,2019-07-27
5443,44,Better,Khalid,2019-07-27
5444,45,Pure Water,Mustard & Migos,2019-07-27
5445,46,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,2019-07-27
5446,47,My Type,Saweetie,2019-07-27
5447,48,Shallow,Lady Gaga & Bradley Cooper,2019-07-27
5448,49,Sicko Mode,Travis Scott,2019-07-27
5449,50,Clout,Offset Featuring Cardi B,2019-07-27
5450,51,All To Myself,Dan + Shay,2019-07-27
5451,52,GIRL,Maren Morris,2019-07-27
5452,53,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,2019-07-27
5453,54,Go Loko,"YG, Tyga & Jon Z",2019-07-27
5454,55,ME!,Taylor Swift Featuring Brendon Urie,2019-07-27
5455,56,Just Us,DJ Khaled Featuring SZA,2019-07-27
5456,57,Remember The Name,Ed Sheeran Featuring Eminem & 50 Cent,2019-07-27
5457,58,Worth It,YK Osiris,2019-07-27
5458,59,Nightmare,Halsey,2019-07-27
5459,60,Rodeo,Lil Nas X & Cardi B Or Nas,2019-07-27
5460,61,Cash Shit,Megan Thee Stallion Featuring DaBaby,2019-07-27
5461,62,Rearview Town,Jason Aldean,2019-07-27
5462,63,Easier,5 Seconds Of Summer,2019-07-27
5463,64,Press,Cardi B,2019-07-27
5464,65,EARFQUAKE,"Tyler, The Creator",2019-07-27
5465,66,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",2019-07-27
5466,67,Callaita,Bad Bunny & Tainy,2019-07-27
5467,68,Call You Mine,The Chainsmokers & Bebe Rexha,2019-07-27
5468,69,Walk Me Home,P!nk,2019-07-27
5469,70,Talk You Out Of It,Florida Georgia Line,2019-07-27
5470,71,Look What God Gave Her,Thomas Rhett,2019-07-27
5471,72,Trampoline,SHAED,2019-07-27
5472,73,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,2019-07-27
5473,74,It's You,Ali Gatie,2019-07-27
5474,75,Cool,Jonas Brothers,2019-07-27
5475,76,Lalala,Y2K & bbno$,2019-07-27
5476,77,The Ones That Didn't Make It Back Home,Justin Moore,2019-07-27
5477,78,Raised On Country,Chris Young,2019-07-27
5478,79,La La Land,Bryce Vine Featuring YG,2019-07-27
5479,80,Soltera,"Lunay, Daddy Yankee & Bad Bunny",2019-07-27
5480,81,24/7,Meek Mill Featuring Ella Mai,2019-07-27
5481,82,One Thing Right,Marshmello & Kane Brown,2019-07-27
5482,83,Tip Of My Tongue,Kenny Chesney,2019-07-27
5483,84,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",2019-07-27
5484,85,Before I Let Go,Beyonce,2019-07-27
5485,86,Calma,Pedro Capo X Farruko,2019-07-27
5486,87,Only Human,Jonas Brothers,2019-07-27
5487,88,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",2019-07-27
5488,89,Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",2019-07-27
5489,90,Like A Rodeo,Kane Brown,2019-07-27
5490,91,I Don't Know About You,Chris Lane,2019-07-27
5491,92,Time,NF,2019-07-27
5492,93,Tap,NAV Featuring Meek Mill,2019-07-27
5493,94,Love Ain't,Eli Young Band,2019-07-27
5494,95,Sanguine Paradise,Lil Uzi Vert,2019-07-27
5495,96,Southbound,Carrie Underwood,2019-07-27
5496,97,Que Pretendes,J Balvin & Bad Bunny,2019-07-27
5497,98,Spirit,Beyonce,2019-07-27
5498,99,Best Part Of Me,Ed Sheeran Featuring YEBBA,2019-07-27
5499,100,Wake Up,Travis Scott,2019-07-27
5500,1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,2019-07-20
5501,2,Bad Guy,Billie Eilish,2019-07-20
5502,3,Goodbyes,Post Malone Featuring Young Thug,2019-07-20
5503,4,Talk,Khalid,2019-07-20
5504,5,Senorita,Shawn Mendes & Camila Cabello,2019-07-20
5505,6,I Don't Care,Ed Sheeran & Justin Bieber,2019-07-20
5506,7,Truth Hurts,Lizzo,2019-07-20
5507,8,Sucker,Jonas Brothers,2019-07-20
5508,9,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2019-07-20
5509,10,Suge,DaBaby,2019-07-20
5510,11,Money In The Grave,Drake Featuring Rick Ross,2019-07-20
5511,12,No Guidance,Chris Brown Featuring Drake,2019-07-20
5512,13,Wow.,Post Malone,2019-07-20
5513,14,If I Can't Have You,Shawn Mendes,2019-07-20
5514,15,Dancing With A Stranger,Sam Smith & Normani,2019-07-20
5515,16,You Need To Calm Down,Taylor Swift,2019-07-20
5516,17,God's Country,Blake Shelton,2019-07-20
5517,18,"Hey Look Ma, I Made It",Panic! At The Disco,2019-07-20
5518,19,The Git Up,Blanco Brown,2019-07-20
5519,20,Without Me,Halsey,2019-07-20
5520,21,Pop Out,Polo G Featuring Lil Tjay,2019-07-20
5521,22,Happier,Marshmello & Bastille,2019-07-20
5522,23,Beer Never Broke My Heart,Luke Combs,2019-07-20
5523,24,7 Rings,Ariana Grande,2019-07-20
5524,25,Sweet But Psycho,Ava Max,2019-07-20
5525,26,Ran$om,Lil Tecca,2019-07-20
5526,27,Panini,Lil Nas X,2019-07-20
5527,28,Whiskey Glasses,Morgan Wallen,2019-07-20
5528,29,The London,"Young Thug, J. Cole & Travis Scott",2019-07-20
5529,30,Act Up,City Girls,2019-07-20
5530,31,Never Really Over,Katy Perry,2019-07-20
5531,32,Middle Child,J. Cole,2019-07-20
5532,33,High Hopes,Panic! At The Disco,2019-07-20
5533,34,Speechless,Dan + Shay,2019-07-20
5534,35,Rumor,Lee Brice,2019-07-20
5535,36,Someone You Loved,Lewis Capaldi,2019-07-20
5536,37,Eastside,"benny blanco, Halsey & Khalid",2019-07-20
5537,38,Shotta Flow,NLE Choppa,2019-07-20
5538,39,Pure Water,Mustard & Migos,2019-07-20
5539,40,Beautiful People,Ed Sheeran Featuring Khalid,2019-07-20
5540,41,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,2019-07-20
5541,42,Going Bad,Meek Mill Featuring Drake,2019-07-20
5542,43,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,2019-07-20
5543,44,Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",2019-07-20
5544,45,Shallow,Lady Gaga & Bradley Cooper,2019-07-20
5545,46,Look Back At It,A Boogie Wit da Hoodie,2019-07-20
5546,47,Better,Khalid,2019-07-20
5547,48,Knockin' Boots,Luke Bryan,2019-07-20
5548,49,Some Of It,Eric Church,2019-07-20
5549,50,Sicko Mode,Travis Scott,2019-07-20
5550,51,Rodeo,Lil Nas X & Cardi B Or Nas,2019-07-20
5551,52,ME!,Taylor Swift Featuring Brendon Urie,2019-07-20
5552,53,Go Loko,"YG, Tyga & Jon Z",2019-07-20
5553,54,Nightmare,Halsey,2019-07-20
5554,55,EARFQUAKE,"Tyler, The Creator",2019-07-20
5555,56,Just Us,DJ Khaled Featuring SZA,2019-07-20
5556,57,All To Myself,Dan + Shay,2019-07-20
5557,58,Press,Cardi B,2019-07-20
5558,59,GIRL,Maren Morris,2019-07-20
5559,60,BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,2019-07-20
5560,61,Worth It,YK Osiris,2019-07-20
5561,62,Clout,Offset Featuring Cardi B,2019-07-20
5562,63,Cool,Jonas Brothers,2019-07-20
5563,64,Down Bad,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",2019-07-20
5564,65,Look What God Gave Her,Thomas Rhett,2019-07-20
5565,66,Easier,5 Seconds Of Summer,2019-07-20
5566,67,My Type,Saweetie,2019-07-20
5567,68,Lalala,Y2K & bbno$,2019-07-20
5568,69,Rearview Town,Jason Aldean,2019-07-20
5569,70,Walk Me Home,P!nk,2019-07-20
5570,71,Good As You,Kane Brown,2019-07-20
5571,72,Call You Mine,The Chainsmokers & Bebe Rexha,2019-07-20
5572,73,Callaita,Bad Bunny & Tainy,2019-07-20
5573,74,Cash Shit,Megan Thee Stallion Featuring DaBaby,2019-07-20
5574,75,Costa Rica,"Dreamville Featuring Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God",2019-07-20
5575,76,It's You,Ali Gatie,2019-07-20
5576,77,Talk You Out Of It,Florida Georgia Line,2019-07-20
5577,78,Trampoline,SHAED,2019-07-20
5578,79,One Thing Right,Marshmello & Kane Brown,2019-07-20
5579,80,Raised On Country,Chris Young,2019-07-20
5580,81,La La Land,Bryce Vine Featuring YG,2019-07-20
5581,82,Soltera,"Lunay, Daddy Yankee & Bad Bunny",2019-07-20
5582,83,24/7,Meek Mill Featuring Ella Mai,2019-07-20
5583,84,The Ones That Didn't Make It Back Home,Justin Moore,2019-07-20
5584,85,Out The Mud,Lil Baby Featuring Future,2019-07-20
5585,86,Calma,Pedro Capo X Farruko,2019-07-20
5586,87,Before I Let Go,Beyonce,2019-07-20
5587,88,Love Ain't,Eli Young Band,2019-07-20
5588,89,Sanguine Paradise,Lil Uzi Vert,2019-07-20
5589,90,Girls Need Love,Summer Walker X Drake,2019-07-20
5590,91,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",2019-07-20
5591,92,Mother's Daughter,Miley Cyrus,2019-07-20
5592,93,Wake Up,Travis Scott,2019-07-20
5593,94,Que Pretendes,J Balvin & Bad Bunny,2019-07-20
5594,95,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",2019-07-20
5595,96,Tap,NAV Featuring Meek Mill,2019-07-20
5596,97,MEGATRON,Nicki Minaj,2019-07-20
5597,98,I Don't Know About You,Chris Lane,2019-07-20
5598,99,Ocean Eyes,Billie Eilish,2019-07-20
5599,100,Only Human,Jonas Brothers,2019-07-20
5600,1,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,2019-07-13
5601,2,Bad Guy,Billie Eilish,2019-07-13
5602,3,Talk,Khalid,2019-07-13
5603,4,I Don't Care,Ed Sheeran & Justin Bieber,2019-07-13
5604,5,Senorita,Shawn Mendes & Camila Cabello,2019-07-13
5605,6,Truth Hurts,Lizzo,2019-07-13
5606,7,Sucker,Jonas Brothers,2019-07-13
5607,8,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2019-07-13
5608,9,No Guidance,Chris Brown Featuring Drake,2019-07-13
5609,10,Suge,DaBaby,2019-07-13
5610,11,Money In The Grave,Drake Featuring Rick Ross,2019-07-13
5611,12,Wow.,Post Malone,2019-07-13
5612,13,You Need To Calm Down,Taylor Swift,2019-07-13
5613,14,If I Can't Have You,Shawn Mendes,2019-07-13
5614,15,Dancing With A Stranger,Sam Smith & Normani,2019-07-13
5615,16,The Git Up,Blanco Brown,2019-07-13
5616,17,God's Country,Blake Shelton,2019-07-13
5617,18,"Hey Look Ma, I Made It",Panic! At The Disco,2019-07-13
5618,19,Without Me,Halsey,2019-07-13
